max.pop	max.age	min.rep	max.rep	fertility	survival.time
8	80	20	40	0.2	64
12	80	20	40	0.2	189
16	80	20	40	0.2	263
20	80	20	40	0.2	334
24	80	20	40	0.2	2620
28	80	20	40	0.2	1090
32	80	20	40	0.2	125
4	80	20	40	0.2	74
8	80	20	40	0.2	135
12	80	20	40	0.2	89
16	80	20	40	0.2	205
20	80	20	40	0.2	811
24	80	20	40	0.2	761
28	80	20	40	0.2	3424
32	80	20	40	0.2	595
4	80	20	40	0.2	75
8	80	20	40	0.2	197
12	80	20	40	0.2	144
16	80	20	40	0.2	632
20	80	20	40	0.2	1041
24	80	20	40	0.2	475
28	80	20	40	0.2	2782
32	80	20	40	0.2	3915
4	80	20	40	0.2	111
8	80	20	40	0.2	135
12	80	20	40	0.2	160
16	80	20	40	0.2	337
20	80	20	40	0.2	478
24	80	20	40	0.2	2068
28	80	20	40	0.2	2551
32	80	20	40	0.2	5694
4	80	20	40	0.2	69
8	80	20	40	0.2	138
12	80	20	40	0.2	92
16	80	20	40	0.2	136
20	80	20	40	0.2	3883
24	80	20	40	0.2	493
28	80	20	40	0.2	879
32	80	20	40	0.2	1438
4	80	20	40	0.2	99
8	80	20	40	0.2	174
12	80	20	40	0.2	592
16	80	20	40	0.2	174
20	80	20	40	0.2	332
24	80	20	40	0.2	2542
28	80	20	40	0.2	2961
32	80	20	40	0.2	3668
4	80	20	40	0.2	76
8	80	20	40	0.2	91
12	80	20	40	0.2	294
16	80	20	40	0.2	115
20	80	20	40	0.2	225
24	80	20	40	0.2	449
28	80	20	40	0.2	2363
32	80	20	40	0.2	8051
4	80	20	40	0.2	50
8	80	20	40	0.2	202
12	80	20	40	0.2	656
16	80	20	40	0.2	560
20	80	20	40	0.2	879
24	80	20	40	0.2	1348
28	80	20	40	0.2	2345
32	80	20	40	0.2	900
4	80	20	40	0.2	79
8	80	20	40	0.2	75
12	80	20	40	0.2	253
16	80	20	40	0.2	102
20	80	20	40	0.2	1792
24	80	20	40	0.2	1232
28	80	20	40	0.2	788
32	80	20	40	0.2	4722
4	80	20	40	0.2	64
8	80	20	40	0.2	115
12	80	20	40	0.2	279
16	80	20	40	0.2	124
20	80	20	40	0.2	273
24	80	20	40	0.2	2129
28	80	20	40	0.2	4193
32	80	20	40	0.2	5820
4	80	20	40	0.2	94
8	80	20	40	0.2	162
12	80	20	40	0.2	331
16	80	20	40	0.2	166
20	80	20	40	0.2	114
24	80	20	40	0.2	674
28	80	20	40	0.2	1217
32	80	20	40	0.2	3087
4	80	20	40	0.2	114
8	80	20	40	0.2	158
12	80	20	40	0.2	114
16	80	20	40	0.2	579
20	80	20	40	0.2	640
24	80	20	40	0.2	670
28	80	20	40	0.2	1404
32	80	20	40	0.2	909
4	80	20	40	0.2	78
8	80	20	40	0.2	79
12	80	20	40	0.2	610
16	80	20	40	0.2	382
20	80	20	40	0.2	136
24	80	20	40	0.2	1319
28	80	20	40	0.2	4408
32	80	20	40	0.2	151
4	80	20	40	0.2	161
8	80	20	40	0.2	128
12	80	20	40	0.2	463
16	80	20	40	0.2	1313
20	80	20	40	0.2	900
24	80	20	40	0.2	1207
28	80	20	40	0.2	3287
32	80	20	40	0.2	830
4	80	20	40	0.2	91
8	80	20	40	0.2	146
12	80	20	40	0.2	99
16	80	20	40	0.2	573
20	80	20	40	0.2	324
24	80	20	40	0.2	765
28	80	20	40	0.2	1218
32	80	20	40	0.2	367
4	80	20	40	0.2	196
8	80	20	40	0.2	205
12	80	20	40	0.2	234
16	80	20	40	0.2	99
20	80	20	40	0.2	166
24	80	20	40	0.2	551
28	80	20	40	0.2	872
32	80	20	40	0.2	2086
4	80	20	40	0.2	113
8	80	20	40	0.2	88
12	80	20	40	0.2	159
16	80	20	40	0.2	362
20	80	20	40	0.2	560
24	80	20	40	0.2	803
28	80	20	40	0.2	3986
32	80	20	40	0.2	2828
4	80	20	40	0.2	76
8	80	20	40	0.2	110
12	80	20	40	0.2	190
16	80	20	40	0.2	177
20	80	20	40	0.2	684
24	80	20	40	0.2	669
28	80	20	40	0.2	3021
32	80	20	40	0.2	3395
4	80	20	40	0.2	116
8	80	20	40	0.2	250
12	80	20	40	0.2	116
16	80	20	40	0.2	537
20	80	20	40	0.2	456
24	80	20	40	0.2	373
28	80	20	40	0.2	1058
32	80	20	40	0.2	2535
4	80	20	40	0.2	69
8	80	20	40	0.2	103
12	80	20	40	0.2	187
16	80	20	40	0.2	194
20	80	20	40	0.2	419
24	80	20	40	0.2	531
28	80	20	40	0.2	3317
32	80	20	40	0.2	1453
4	80	20	40	0.2	113
8	80	20	40	0.2	156
12	80	20	40	0.2	286
16	80	20	40	0.2	400
20	80	20	40	0.2	475
24	80	20	40	0.2	302
28	80	20	40	0.2	261
32	80	20	40	0.2	11698
4	80	20	40	0.2	78
8	80	20	40	0.2	150
12	80	20	40	0.2	467
16	80	20	40	0.2	858
20	80	20	40	0.2	305
24	80	20	40	0.2	542
28	80	20	40	0.2	2678
32	80	20	40	0.2	499
4	80	20	40	0.2	59
8	80	20	40	0.2	74
12	80	20	40	0.2	119
16	80	20	40	0.2	153
20	80	20	40	0.2	1423
24	80	20	40	0.2	733
28	80	20	40	0.2	629
32	80	20	40	0.2	2668
4	80	20	40	0.2	196
8	80	20	40	0.2	269
12	80	20	40	0.2	171
16	80	20	40	0.2	340
20	80	20	40	0.2	1061
24	80	20	40	0.2	1940
28	80	20	40	0.2	1076
32	80	20	40	0.2	1767
4	80	20	40	0.2	159
8	80	20	40	0.2	49
12	80	20	40	0.2	491
16	80	20	40	0.2	346
20	80	20	40	0.2	301
24	80	20	40	0.2	330
28	80	20	40	0.2	3061
32	80	20	40	0.2	107
4	80	20	40	0.2	64
8	80	20	40	0.2	112
12	80	20	40	0.2	229
16	80	20	40	0.2	128
20	80	20	40	0.2	328
24	80	20	40	0.2	196
28	80	20	40	0.2	2274
32	80	20	40	0.2	2680
4	80	20	40	0.2	68
8	80	20	40	0.2	60
12	80	20	40	0.2	211
16	80	20	40	0.2	188
20	80	20	40	0.2	1110
24	80	20	40	0.2	438
28	80	20	40	0.2	1889
32	80	20	40	0.2	822
4	80	20	40	0.2	57
8	80	20	40	0.2	431
12	80	20	40	0.2	670
16	80	20	40	0.2	281
20	80	20	40	0.2	2103
24	80	20	40	0.2	795
28	80	20	40	0.2	2063
32	80	20	40	0.2	5228
4	80	20	40	0.2	49
8	80	20	40	0.2	88
12	80	20	40	0.2	77
16	80	20	40	0.2	195
20	80	20	40	0.2	159
24	80	20	40	0.2	209
28	80	20	40	0.2	1452
32	80	20	40	0.2	1152
4	80	20	40	0.2	78
8	80	20	40	0.2	161
12	80	20	40	0.2	242
16	80	20	40	0.2	409
20	80	20	40	0.2	388
24	80	20	40	0.2	526
28	80	20	40	0.2	665
32	80	20	40	0.2	3703
4	80	20	40	0.2	141
8	80	20	40	0.2	163
12	80	20	40	0.2	179
16	80	20	40	0.2	953
20	80	20	40	0.2	91
24	80	20	40	0.2	746
28	80	20	40	0.2	440
32	80	20	40	0.2	1261
4	80	20	40	0.2	71
8	80	20	40	0.2	64
12	80	20	40	0.2	76
16	80	20	40	0.2	299
20	80	20	40	0.2	648
24	80	20	40	0.2	1775
28	80	20	40	0.2	2318
32	80	20	40	0.2	206
4	80	20	40	0.2	31
8	80	20	40	0.2	147
12	80	20	40	0.2	81
16	80	20	40	0.2	1514
20	80	20	40	0.2	97
24	80	20	40	0.2	409
28	80	20	40	0.2	2164
32	80	20	40	0.2	16392
4	80	20	40	0.2	100
8	80	20	40	0.2	100
12	80	20	40	0.2	297
16	80	20	40	0.2	313
20	80	20	40	0.2	2389
24	80	20	40	0.2	98
28	80	20	40	0.2	1345
32	80	20	40	0.2	4533
4	80	20	40	0.2	40
8	80	20	40	0.2	133
12	80	20	40	0.2	428
16	80	20	40	0.2	186
20	80	20	40	0.2	404
24	80	20	40	0.2	1251
28	80	20	40	0.2	890
32	80	20	40	0.2	3467
4	80	20	40	0.2	125
8	80	20	40	0.2	171
12	80	20	40	0.2	108
16	80	20	40	0.2	1008
20	80	20	40	0.2	565
24	80	20	40	0.2	456
28	80	20	40	0.2	1150
32	80	20	40	0.2	2956
4	80	20	40	0.2	97
8	80	20	40	0.2	121
12	80	20	40	0.2	187
16	80	20	40	0.2	371
20	80	20	40	0.2	184
24	80	20	40	0.2	1606
28	80	20	40	0.2	2047
32	80	20	40	0.2	5271
4	80	20	40	0.2	108
8	80	20	40	0.2	130
12	80	20	40	0.2	133
16	80	20	40	0.2	554
20	80	20	40	0.2	380
24	80	20	40	0.2	3789
28	80	20	40	0.2	1870
32	80	20	40	0.2	1952
4	80	20	40	0.2	45
8	80	20	40	0.2	195
12	80	20	40	0.2	116
16	80	20	40	0.2	550
20	80	20	40	0.2	186
24	80	20	40	0.2	383
28	80	20	40	0.2	453
32	80	20	40	0.2	579
4	80	20	40	0.2	79
8	80	20	40	0.2	219
12	80	20	40	0.2	457
16	80	20	40	0.2	150
20	80	20	40	0.2	263
24	80	20	40	0.2	3196
28	80	20	40	0.2	1097
32	80	20	40	0.2	4275
4	80	20	40	0.2	18
8	80	20	40	0.2	207
12	80	20	40	0.2	363
16	80	20	40	0.2	944
20	80	20	40	0.2	2590
24	80	20	40	0.2	118
28	80	20	40	0.2	1126
32	80	20	40	0.2	884
4	80	20	40	0.2	123
8	80	20	40	0.2	179
12	80	20	40	0.2	819
16	80	20	40	0.2	155
20	80	20	40	0.2	671
24	80	20	40	0.2	111
28	80	20	40	0.2	1279
32	80	20	40	0.2	5729
4	80	20	40	0.2	49
8	80	20	40	0.2	259
12	80	20	40	0.2	133
16	80	20	40	0.2	221
20	80	20	40	0.2	987
24	80	20	40	0.2	2638
28	80	20	40	0.2	2749
32	80	20	40	0.2	12246
4	80	20	40	0.2	67
8	80	20	40	0.2	76
12	80	20	40	0.2	111
16	80	20	40	0.2	940
20	80	20	40	0.2	463
24	80	20	40	0.2	3512
28	80	20	40	0.2	667
32	80	20	40	0.2	2067
4	80	20	40	0.2	58
8	80	20	40	0.2	287
12	80	20	40	0.2	91
16	80	20	40	0.2	837
20	80	20	40	0.2	114
24	80	20	40	0.2	235
28	80	20	40	0.2	1578
32	80	20	40	0.2	16309
4	80	20	40	0.2	48
8	80	20	40	0.2	143
12	80	20	40	0.2	184
16	80	20	40	0.2	1431
20	80	20	40	0.2	283
24	80	20	40	0.2	453
28	80	20	40	0.2	4273
32	80	20	40	0.2	2793
4	80	20	40	0.2	53
8	80	20	40	0.2	126
12	80	20	40	0.2	394
16	80	20	40	0.2	228
20	80	20	40	0.2	574
24	80	20	40	0.2	1085
28	80	20	40	0.2	615
32	80	20	40	0.2	3851
4	80	20	40	0.2	78
8	80	20	40	0.2	171
12	80	20	40	0.2	783
16	80	20	40	0.2	346
20	80	20	40	0.2	215
24	80	20	40	0.2	489
28	80	20	40	0.2	1168
32	80	20	40	0.2	1795
4	80	20	40	0.2	70
8	80	20	40	0.2	162
12	80	20	40	0.2	130
16	80	20	40	0.2	266
20	80	20	40	0.2	489
24	80	20	40	0.2	157
28	80	20	40	0.2	2663
32	80	20	40	0.2	1713
4	80	20	40	0.2	84
8	80	20	40	0.2	189
12	80	20	40	0.2	1211
16	80	20	40	0.2	570
20	80	20	40	0.2	1843
24	80	20	40	0.2	287
28	80	20	40	0.2	241
32	80	20	40	0.2	3251
4	80	20	40	0.2	75
8	80	20	40	0.2	81
12	80	20	40	0.2	1028
16	80	20	40	0.2	497
20	80	20	40	0.2	839
24	80	20	40	0.2	1208
28	80	20	40	0.2	2660
32	80	20	40	0.2	3205
4	80	20	40	0.2	96
8	80	20	40	0.2	344
12	80	20	40	0.2	594
16	80	20	40	0.2	76
20	80	20	40	0.2	471
24	80	20	40	0.2	1835
28	80	20	40	0.2	868
32	80	20	40	0.2	977
4	80	20	40	0.2	66
8	80	20	40	0.2	342
12	80	20	40	0.2	217
16	80	20	40	0.2	1134
20	80	20	40	0.2	1742
24	80	20	40	0.2	732
28	80	20	40	0.2	625
32	80	20	40	0.2	4004
4	80	20	40	0.2	45
8	80	20	40	0.2	85
12	80	20	40	0.2	494
16	80	20	40	0.2	1048
20	80	20	40	0.2	591
24	80	20	40	0.2	679
28	80	20	40	0.2	1425
32	80	20	40	0.2	4532
4	80	20	40	0.2	65
8	80	20	40	0.2	74
12	80	20	40	0.2	102
16	80	20	40	0.2	459
20	80	20	40	0.2	82
24	80	20	40	0.2	235
28	80	20	40	0.2	215
32	80	20	40	0.2	2502
4	80	20	40	0.2	103
8	80	20	40	0.2	254
12	80	20	40	0.2	482
16	80	20	40	0.2	216
20	80	20	40	0.2	605
24	80	20	40	0.2	170
28	80	20	40	0.2	1742
32	80	20	40	0.2	2200
4	80	20	40	0.2	67
8	80	20	40	0.2	250
12	80	20	40	0.2	989
16	80	20	40	0.2	337
20	80	20	40	0.2	993
24	80	20	40	0.2	3507
28	80	20	40	0.2	1659
32	80	20	40	0.2	7012
4	80	20	40	0.2	64
8	80	20	40	0.2	164
12	80	20	40	0.2	425
16	80	20	40	0.2	352
20	80	20	40	0.2	859
24	80	20	40	0.2	1189
28	80	20	40	0.2	245
32	80	20	40	0.2	3356
4	80	20	40	0.2	77
8	80	20	40	0.2	96
12	80	20	40	0.2	182
16	80	20	40	0.2	461
20	80	20	40	0.2	335
24	80	20	40	0.2	1272
28	80	20	40	0.2	187
32	80	20	40	0.2	1594
4	80	20	40	0.2	164
8	80	20	40	0.2	327
12	80	20	40	0.2	365
16	80	20	40	0.2	106
20	80	20	40	0.2	2036
24	80	20	40	0.2	1683
28	80	20	40	0.2	2592
32	80	20	40	0.2	2836
4	80	20	40	0.2	71
8	80	20	40	0.2	79
12	80	20	40	0.2	75
16	80	20	40	0.2	257
20	80	20	40	0.2	1227
24	80	20	40	0.2	3172
28	80	20	40	0.2	213
32	80	20	40	0.2	4398
4	80	20	40	0.2	135
8	80	20	40	0.2	101
12	80	20	40	0.2	87
16	80	20	40	0.2	565
20	80	20	40	0.2	1940
24	80	20	40	0.2	624
28	80	20	40	0.2	2251
32	80	20	40	0.2	1759
4	80	20	40	0.2	229
8	80	20	40	0.2	279
12	80	20	40	0.2	309
16	80	20	40	0.2	55
20	80	20	40	0.2	1407
24	80	20	40	0.2	862
28	80	20	40	0.2	947
32	80	20	40	0.2	1749
4	80	20	40	0.2	122
8	80	20	40	0.2	173
12	80	20	40	0.2	92
16	80	20	40	0.2	466
20	80	20	40	0.2	828
24	80	20	40	0.2	1974
28	80	20	40	0.2	964
32	80	20	40	0.2	1653
4	80	20	40	0.2	43
8	80	20	40	0.2	209
12	80	20	40	0.2	178
16	80	20	40	0.2	368
20	80	20	40	0.2	239
24	80	20	40	0.2	346
28	80	20	40	0.2	318
32	80	20	40	0.2	10506
4	80	20	40	0.2	79
8	80	20	40	0.2	243
12	80	20	40	0.2	128
16	80	20	40	0.2	497
20	80	20	40	0.2	680
24	80	20	40	0.2	311
28	80	20	40	0.2	834
32	80	20	40	0.2	790
4	80	20	40	0.2	75
8	80	20	40	0.2	36
12	80	20	40	0.2	547
16	80	20	40	0.2	223
20	80	20	40	0.2	184
24	80	20	40	0.2	2079
28	80	20	40	0.2	427
32	80	20	40	0.2	1901
4	80	20	40	0.2	74
8	80	20	40	0.2	118
12	80	20	40	0.2	290
16	80	20	40	0.2	66
20	80	20	40	0.2	225
24	80	20	40	0.2	3481
28	80	20	40	0.2	636
32	80	20	40	0.2	289
4	80	20	40	0.2	266
8	80	20	40	0.2	290
12	80	20	40	0.2	81
16	80	20	40	0.2	276
20	80	20	40	0.2	802
24	80	20	40	0.2	781
28	80	20	40	0.2	6952
32	80	20	40	0.2	7351
4	80	20	40	0.2	78
8	80	20	40	0.2	95
12	80	20	40	0.2	147
16	80	20	40	0.2	775
20	80	20	40	0.2	111
24	80	20	40	0.2	979
28	80	20	40	0.2	808
32	80	20	40	0.2	6509
4	80	20	40	0.2	39
8	80	20	40	0.2	200
12	80	20	40	0.2	77
16	80	20	40	0.2	719
20	80	20	40	0.2	328
24	80	20	40	0.2	1076
28	80	20	40	0.2	728
32	80	20	40	0.2	6038
4	80	20	40	0.2	35
8	80	20	40	0.2	147
12	80	20	40	0.2	86
16	80	20	40	0.2	438
20	80	20	40	0.2	897
24	80	20	40	0.2	815
28	80	20	40	0.2	1489
32	80	20	40	0.2	3818
4	80	20	40	0.2	135
8	80	20	40	0.2	148
12	80	20	40	0.2	231
16	80	20	40	0.2	1439
20	80	20	40	0.2	1271
24	80	20	40	0.2	238
28	80	20	40	0.2	754
32	80	20	40	0.2	8660
4	80	20	40	0.2	127
8	80	20	40	0.2	88
12	80	20	40	0.2	502
16	80	20	40	0.2	479
20	80	20	40	0.2	1397
24	80	20	40	0.2	668
28	80	20	40	0.2	1262
32	80	20	40	0.2	2502
4	80	20	40	0.2	76
8	80	20	40	0.2	101
12	80	20	40	0.2	661
16	80	20	40	0.2	239
20	80	20	40	0.2	1106
24	80	20	40	0.2	1322
28	80	20	40	0.2	3063
32	80	20	40	0.2	4328
4	80	20	40	0.2	45
8	80	20	40	0.2	85
12	80	20	40	0.2	90
16	80	20	40	0.2	82
20	80	20	40	0.2	277
24	80	20	40	0.2	2722
28	80	20	40	0.2	7910
32	80	20	40	0.2	429
4	80	20	40	0.2	42
8	80	20	40	0.2	84
12	80	20	40	0.2	177
16	80	20	40	0.2	444
20	80	20	40	0.2	300
24	80	20	40	0.2	646
28	80	20	40	0.2	8322
32	80	20	40	0.2	768
4	80	20	40	0.2	186
8	80	20	40	0.2	389
12	80	20	40	0.2	921
16	80	20	40	0.2	585
20	80	20	40	0.2	212
24	80	20	40	0.2	3338
28	80	20	40	0.2	1218
32	80	20	40	0.2	1120
4	80	20	40	0.2	113
8	80	20	40	0.2	276
12	80	20	40	0.2	159
16	80	20	40	0.2	643
20	80	20	40	0.2	196
24	80	20	40	0.2	958
28	80	20	40	0.2	954
32	80	20	40	0.2	6863
4	80	20	40	0.2	57
8	80	20	40	0.2	132
12	80	20	40	0.2	337
16	80	20	40	0.2	1072
20	80	20	40	0.2	104
24	80	20	40	0.2	4245
28	80	20	40	0.2	7212
32	80	20	40	0.2	1529
4	80	20	40	0.2	83
8	80	20	40	0.2	84
12	80	20	40	0.2	280
16	80	20	40	0.2	98
20	80	20	40	0.2	295
24	80	20	40	0.2	1486
28	80	20	40	0.2	769
32	80	20	40	0.2	2541
4	80	20	40	0.2	55
8	80	20	40	0.2	96
12	80	20	40	0.2	74
16	80	20	40	0.2	211
20	80	20	40	0.2	531
24	80	20	40	0.2	1196
28	80	20	40	0.2	309
32	80	20	40	0.2	681
4	80	20	40	0.2	62
8	80	20	40	0.2	168
12	80	20	40	0.2	127
16	80	20	40	0.2	210
20	80	20	40	0.2	1103
24	80	20	40	0.2	1353
28	80	20	40	0.2	618
32	80	20	40	0.2	12286
4	80	20	40	0.2	74
8	80	20	40	0.2	67
12	80	20	40	0.2	527
16	80	20	40	0.2	636
20	80	20	40	0.2	1044
24	80	20	40	0.2	265
28	80	20	40	0.2	4682
32	80	20	40	0.2	865
4	80	20	40	0.2	62
8	80	20	40	0.2	253
12	80	20	40	0.2	577
16	80	20	40	0.2	909
20	80	20	40	0.2	295
24	80	20	40	0.2	841
28	80	20	40	0.2	1458
32	80	20	40	0.2	1483
4	80	20	40	0.2	45
8	80	20	40	0.2	110
12	80	20	40	0.2	152
16	80	20	40	0.2	321
20	80	20	40	0.2	258
24	80	20	40	0.2	307
28	80	20	40	0.2	1680
32	80	20	40	0.2	14892
4	80	20	40	0.2	101
8	80	20	40	0.2	226
12	80	20	40	0.2	96
16	80	20	40	0.2	948
20	80	20	40	0.2	711
24	80	20	40	0.2	1877
28	80	20	40	0.2	1139
32	80	20	40	0.2	5040
4	80	20	40	0.2	74
8	80	20	40	0.2	94
12	80	20	40	0.2	314
16	80	20	40	0.2	325
20	80	20	40	0.2	611
24	80	20	40	0.2	999
28	80	20	40	0.2	1206
32	80	20	40	0.2	487
4	80	20	40	0.2	68
8	80	20	40	0.2	98
12	80	20	40	0.2	206
16	80	20	40	0.2	566
20	80	20	40	0.2	386
24	80	20	40	0.2	211
28	80	20	40	0.2	823
32	80	20	40	0.2	285
4	80	20	40	0.2	90
8	80	20	40	0.2	128
12	80	20	40	0.2	117
16	80	20	40	0.2	1172
20	80	20	40	0.2	676
24	80	20	40	0.2	290
28	80	20	40	0.2	4260
32	80	20	40	0.2	563
4	80	20	40	0.2	66
8	80	20	40	0.2	214
12	80	20	40	0.2	171
16	80	20	40	0.2	406
20	80	20	40	0.2	97
24	80	20	40	0.2	560
28	80	20	40	0.2	339
32	80	20	40	0.2	235
4	80	20	40	0.2	76
8	80	20	40	0.2	228
12	80	20	40	0.2	364
16	80	20	40	0.2	408
20	80	20	40	0.2	260
24	80	20	40	0.2	192
28	80	20	40	0.2	92
32	80	20	40	0.2	948
4	80	20	40	0.2	32
8	80	20	40	0.2	116
12	80	20	40	0.2	881
16	80	20	40	0.2	642
20	80	20	40	0.2	517
24	80	20	40	0.2	946
28	80	20	40	0.2	1089
32	80	20	40	0.2	842
4	80	20	40	0.2	69
8	80	20	40	0.2	77
12	80	20	40	0.2	654
16	80	20	40	0.2	629
20	80	20	40	0.2	517
24	80	20	40	0.2	2625
28	80	20	40	0.2	4462
32	80	20	40	0.2	360
4	80	20	40	0.2	47
8	80	20	40	0.2	124
12	80	20	40	0.2	86
16	80	20	40	0.2	378
20	80	20	40	0.2	595
24	80	20	40	0.2	1267
28	80	20	40	0.2	5093
32	80	20	40	0.2	5410
4	80	20	40	0.2	78
8	80	20	40	0.2	79
12	80	20	40	0.2	316
16	80	20	40	0.2	148
20	80	20	40	0.2	251
24	80	20	40	0.2	2340
28	80	20	40	0.2	1918
32	80	20	40	0.2	5170
4	80	20	40	0.2	90
8	80	20	40	0.2	191
12	80	20	40	0.2	155
16	80	20	40	0.2	338
20	80	20	40	0.2	666
24	80	20	40	0.2	468
28	80	20	40	0.2	5475
32	80	20	40	0.2	7230
4	80	20	40	0.2	88
8	80	20	40	0.2	90
12	80	20	40	0.2	275
16	80	20	40	0.2	248
20	80	20	40	0.2	1424
24	80	20	40	0.2	2092
28	80	20	40	0.2	456
32	80	20	40	0.2	633
4	80	20	40	0.2	44
8	80	20	40	0.2	112
12	80	20	40	0.2	394
16	80	20	40	0.2	980
20	80	20	40	0.2	345
24	80	20	40	0.2	2118
28	80	20	40	0.2	540
32	80	20	40	0.2	3218
4	80	20	40	0.2	64
8	80	20	40	0.2	69
12	80	20	40	0.2	92
16	80	20	40	0.2	489
20	80	20	40	0.2	90
24	80	20	40	0.2	475
28	80	20	40	0.2	10814
32	80	20	40	0.2	2599
4	80	20	40	0.2	69
8	80	20	40	0.2	154
12	80	20	40	0.2	300
16	80	20	40	0.2	328
20	80	20	40	0.2	1845
24	80	20	40	0.2	1349
28	80	20	40	0.2	379
32	80	20	40	0.2	14921
4	80	20	40	0.2	322
8	80	20	40	0.2	57
12	80	20	40	0.2	184
16	80	20	40	0.2	169
20	80	20	40	0.2	2656
24	80	20	40	0.2	415
28	80	20	40	0.2	3302
32	80	20	40	0.2	9971
4	80	20	40	0.2	55
8	80	20	40	0.2	189
12	80	20	40	0.2	578
16	80	20	40	0.2	459
20	80	20	40	0.2	619
24	80	20	40	0.2	822
28	80	20	40	0.2	3459
32	80	20	40	0.2	6980
4	80	20	40	0.2	15
8	80	20	40	0.2	78
12	80	20	40	0.2	95
16	80	20	40	0.2	314
20	80	20	40	0.2	291
24	80	20	40	0.2	1795
28	80	20	40	0.2	3346
32	80	20	40	0.2	7235
4	80	20	40	0.2	75
8	80	20	40	0.2	71
12	80	20	40	0.2	410
16	80	20	40	0.2	154
20	80	20	40	0.2	195
24	80	20	40	0.2	1447
28	80	20	40	0.2	3816
32	80	20	40	0.2	4806
4	80	20	40	0.2	43
8	80	20	40	0.2	445
12	80	20	40	0.2	108
16	80	20	40	0.2	322
20	80	20	40	0.2	286
24	80	20	40	0.2	907
28	80	20	40	0.2	190
32	80	20	40	0.2	3086
4	80	20	40	0.2	59
8	80	20	40	0.2	98
12	80	20	40	0.2	310
16	80	20	40	0.2	339
20	80	20	40	0.2	114
24	80	20	40	0.2	1198
28	80	20	40	0.2	413
32	80	20	40	0.2	3830
4	80	20	40	0.2	12
8	80	20	40	0.2	57
12	80	20	40	0.2	416
16	80	20	40	0.2	344
20	80	20	40	0.2	2608
24	80	20	40	0.2	341
28	80	20	40	0.2	227
32	80	20	40	0.2	7626
4	80	20	40	0.2	87
8	80	20	40	0.2	57
12	80	20	40	0.2	100
16	80	20	40	0.2	104
20	80	20	40	0.2	710
24	80	20	40	0.2	2306
28	80	20	40	0.2	4278
32	80	20	40	0.2	8640
4	80	20	40	0.2	101
8	80	20	40	0.2	56
12	80	20	40	0.2	289
16	80	20	40	0.2	235
20	80	20	40	0.2	829
24	80	20	40	0.2	891
28	80	20	40	0.2	401
32	80	20	40	0.2	2430
4	80	20	40	0.2	87
8	80	20	40	0.2	213
12	80	20	40	0.2	106
16	80	20	40	0.2	217
20	80	20	40	0.2	254
24	80	20	40	0.2	178
28	80	20	40	0.2	326
32	80	20	40	0.2	2280
4	80	20	40	0.2	54
8	80	20	40	0.2	105
12	80	20	40	0.2	385
16	80	20	40	0.2	115
20	80	20	40	0.2	779
24	80	20	40	0.2	594
28	80	20	40	0.2	1830
32	80	20	40	0.2	1888
4	80	20	40	0.2	64
8	80	20	40	0.2	93
12	80	20	40	0.2	629
16	80	20	40	0.2	290
20	80	20	40	0.2	235
24	80	20	40	0.2	2827
28	80	20	40	0.2	1268
32	80	20	40	0.2	7420
4	80	20	40	0.2	167
8	80	20	40	0.2	96
12	80	20	40	0.2	349
16	80	20	40	0.2	355
20	80	20	40	0.2	284
24	80	20	40	0.2	229
28	80	20	40	0.2	2020
32	80	20	40	0.2	5007
4	80	20	40	0.2	85
8	80	20	40	0.2	146
12	80	20	40	0.2	81
16	80	20	40	0.2	921
20	80	20	40	0.2	403
24	80	20	40	0.2	2023
28	80	20	40	0.2	1376
32	80	20	40	0.2	5075
4	80	20	40	0.2	51
8	80	20	40	0.2	435
12	80	20	40	0.2	357
16	80	20	40	0.2	373
20	80	20	40	0.2	1771
24	80	20	40	0.2	952
28	80	20	40	0.2	1287
32	80	20	40	0.2	975
4	80	20	40	0.2	67
8	80	20	40	0.2	87
12	80	20	40	0.2	199
16	80	20	40	0.2	187
20	80	20	40	0.2	379
24	80	20	40	0.2	510
28	80	20	40	0.2	283
32	80	20	40	0.2	732
4	80	20	40	0.2	75
8	80	20	40	0.2	101
12	80	20	40	0.2	289
16	80	20	40	0.2	580
20	80	20	40	0.2	488
24	80	20	40	0.2	400
28	80	20	40	0.2	419
32	80	20	40	0.2	6058
4	80	20	40	0.2	87
8	80	20	40	0.2	188
12	80	20	40	0.2	236
16	80	20	40	0.2	725
20	80	20	40	0.2	120
24	80	20	40	0.2	159
28	80	20	40	0.2	1273
32	80	20	40	0.2	386
4	80	20	40	0.2	127
8	80	20	40	0.2	100
12	80	20	40	0.2	155
16	80	20	40	0.2	186
20	80	20	40	0.2	1424
24	80	20	40	0.2	691
28	80	20	40	0.2	742
32	80	20	40	0.2	331
4	80	20	40	0.2	40
8	80	20	40	0.2	127
12	80	20	40	0.2	112
16	80	20	40	0.2	275
20	80	20	40	0.2	1880
24	80	20	40	0.2	795
28	80	20	40	0.2	1970
32	80	20	40	0.2	3248
4	80	20	40	0.2	98
8	80	20	40	0.2	109
12	80	20	40	0.2	102
16	80	20	40	0.2	568
20	80	20	40	0.2	446
24	80	20	40	0.2	452
28	80	20	40	0.2	565
32	80	20	40	0.2	1842
4	80	20	40	0.2	56
8	80	20	40	0.2	87
12	80	20	40	0.2	260
16	80	20	40	0.2	415
20	80	20	40	0.2	461
